Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/kg)	Enthalpy (l, kJ/kg)	Entropy (l, J/g*K)	Cv (l, J/g*K)	Cp (l, J/g*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, Pa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Thermal Expansion Coefficient (l, 1/K)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/kg)	Enthalpy (v, kJ/kg)	Entropy (v, J/g*K)	Cv (v, J/g*K)	Cp (v, J/g*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, Pa*s)	Therm. Cond. (v, W/m*K)	Thermal Expansion Coefficient (v, 1/K)
112.39195979899498	0.10751355554326286	421.296288516901	0.0023736264174562824	2.2785957087965985	2.533792724469208	0.022486280462947504	2.0530953851367952	3.486398935805083	1330.8493058570084	-0.4132610362118056	0.00011505850094537476	0.18276864593005754	0.012779025596180495	0.0034966854035876744	1.9179862643753878	0.5213801676132755	455.9765048676785	512.0319404775199	4.555712221751384	1.6170120655983415	2.2233350457552175	272.07402929928816	29.328660009029875	4.2767719252722914e-06	0.011593180844776082	0.010010208663917887
112.8894472361809	0.11192674725587252	420.56657995665734	0.002377744803457892	4.009365259746689	4.275498501401752	0.037855712006846946	2.0508269263947825	3.4901101426034145	1325.8591121342079	-0.41108182341503485	0.00011381036026770892	0.18207348796936607	0.012682007203354086	0.00351321024484284	1.9901485549349838	0.5024750526890537	456.61187851248917	512.8522767371941	4.542942685918379	1.6183428758747904	2.2273074558381434	272.4865060927334	29.066052514289527	4.296980043611768e-06	0.011663433474874937	0.009999520110506538
113.38693467336684	0.11647763425303395	419.83484323916264	0.0023818890120807365	5.741796539069427	6.019233336248964	0.05317243818100994	2.0485692080018154	3.4938725667542108	1320.8593830706277	-0.4088686866101104	0.00011258449223367864	0.18137731322156878	0.012585069677427242	0.0035299586906464174	2.064340404304544	0.48441623189412414	457.2441117591402	513.667768443933	4.530306744440047	1.6196886884257822	2.2313554511368627	272.89343460197176	28.808267348342707	4.317161824610784e-06	0.011734032187362846	0.009989677106349923
113.88442211055276	0.12116900523807596	419.10105294980025	0.002386059383438914	7.475908263367488	7.76502470529777	0.06843709267057033	2.046322181715784	3.4976872136133377	1315.8500975127838	-0.40662098672068436	0.0001113802889008407	0.1806801670629274	0.012488214685065635	0.0035469349868994886	2.140598869745432	0.4671589872038584	457.8731622228934	514.4783519904084	4.51780178974232	1.6210495486803351	2.235480257929415	273.2947881628926	28.55519269402184	4.337318675453005e-06	0.011804982739027399	0.009980682048689358
114.3819095477387	0.12600366773902763	418.3651832945967	0.0023902562639774886	9.211719451953034	9.512900508050405	0.0836503037731786	2.044085812237019	3.5015551270178675	1310.8312302757647	-0.404338067534735	0.00011019716264398522	0.17998209370310378	0.01239144388559603	0.0035641434973194964	2.2189613529447647	0.4506612964092	458.4989872128655	515.2839634684462	4.505425258922933	1.6224255073532923	2.239683139151853	273.6905403830485	28.30671974570186	4.357452038733233e-06	0.011876290962769038	0.009972537618955155
114.87939698492463	0.13098444769610268	417.62720808957107	0.0023944800066415307	10.949249440289988	11.26288908147978	0.09881269461679665	2.0418600764831907	3.5054773892091644	1305.802752223164	-0.40201925541201394	0.00010903454531325457	0.17928313620684688	0.012294758931296458	0.0035815887070026896	2.299465606489568	0.4348836517396881	459.1215437209815	516.0845386561655	4.493174632649367	1.6238166206050155	2.2439653956978773	274.0806651373391	28.062742605328342	4.377563392946436e-06	0.011947962769720676	0.009965246788685676
115.37688442211055	0.1361141890540137	416.8871007498463	0.0023987309710502445	12.68851789320929	13.015019214091335	0.11392488337115762	2.0396449629141045	3.509455120843615	1300.7646303417016	-0.39966385896624373	0.00010789188743283651	0.1785833365150191	0.01219816146768982	0.003599275226147417	2.3821497407634773	0.41978889189371477	459.7407884105907	516.8800130045836	4.481047434081424	1.625222950200347	2.248328367759616	274.4651365632962	27.82315818307605	4.3976542529994835e-06	0.012020004151471196	0.009958812825721202
115.87437185929647	0.1413957533594126	416.1448342784959	0.002403009523676489	14.42954481796843	14.769320159898545	0.12898748345340744	2.0374404709034075	3.513489481088802	1295.7168278107272	-0.3972711687220634	0.00010676865743802548	0.17788273546496092	0.012101653133840968	0.0036172077939444253	2.46705223127421	0.4053420463998483	460.35667760473734	517.6703216236868	4.469041227817601	1.6266445636669773	2.2527734362118808	274.84392905598344	27.587866102366526	4.417726170746714e-06	0.012092421182396357	0.009953239300685679
116.37185929648241	0.14683201936375262	415.4003812551198	0.002407316038031862	16.172350577159243	16.525821652271063	0.14400110372838507	2.035246610154757	3.517581667804101	1290.6593040668067	-0.3948404567464588	0.00010566434094862668	0.1771813728102169	0.012005235562657488	0.0036353912826414853	2.554211926420709	0.3915101913259519	460.9691672740825	518.4553992679583	4.457153618864491	1.628081534453365	2.2573020240423163	275.21701726252553	27.356768608989757	4.4377807355505166e-06	0.012165220022100909	0.009948530093770195
116.86934673366834	0.1524258826318495	414.65371382413497	0.0024116508948575947	17.916955901514577	18.284553917763745	0.15896634870392087	2.0330634001598558	3.521732917803993	1285.5920148637051	-0.3923709762545751	0.00010457844007676225	0.17647928723963846	0.011908910381194222	0.003653830701788816	2.6436680557090413	0.378262315437252	461.5782130244672	519.2351803213546	4.445382251628403	1.6295339420863064	2.2619155978299497	275.58437607627883	27.129770484093488	4.457819574868122e-06	0.012238406917977751	0.00994468940183285
117.36683417085428	0.15818025515640904	413.9048036827681	0.002416014482321488	19.663381902636218	20.045547689911267	0.17388381872159403	2.030890869696137	3.5259445072033264	1280.5149123278916	-0.3898619611895654	0.00010351047276726269	0.1757765163958769	0.011812679210961696	0.003672531202673405	2.735460238426696	0.36556919598113097	462.1837700841099	520.0095987817259	4.43372480892844	1.6310018723282766	2.2666156692747994	275.94598063065786	26.906778960818528	4.477844354865788e-06	0.012311988207888447	0.009941721745830289
117.8643216080402	0.1640980649787686	413.15362206873164	0.0024204071962211707	21.411650085672466	21.80883422303185	0.18875411014328614	2.028729056361885	3.5302177518438094	1275.4279450097895	-0.38731262577613046	0.00010245997216892448	0.1750730968932758	0.011716543668238636	0.003691498082950408	2.829628492785237	0.35340328334610743	462.78579329042935	520.7785882446666	4.422179011030306	1.6324854173346266	2.27140379678127	276.30180629262964	26.687703644373446	4.497856781061651e-06	0.012385970322969057	0.009939631978597162
118.36180904522612	0.17018225581609872	412.40013974757045	0.0024248294401939307	23.161782361988266	23.574445306088755	0.20357781553399035	2.0265780061467953	3.5345540078011006	1270.3310579309525	-0.3847221640473718	0.00010142648603501549	0.1743690643351779	0.011620505364388634	0.0037107367914799923	2.926213245541923	0.3417385939057917	463.3842370764802	521.5420818867871	4.41074261470011	1.633984675810723	2.2762815870982576	276.65182865588866	26.472456435356364	4.517858598998552e-06	0.012460359790567099	0.009938425292990495
118.85929648241206	0.17643578669528936	411.6443269996635	0.0024292816259333934	24.913801061841493	25.34241327661721	0.2183555238411257	2.0244377730360377	3.5389546719723315	1265.2241926273282	-0.38208974934445855	0.00010040957615149944	0.17366445333066022	0.011524565906181203	0.003730252933379054	3.0252553421113184	0.33055061041627726	463.97905545699376	522.3000124483955	4.399413412277426	1.6354997531691213	2.2812506970189874	276.99602353372455	26.26095145614377	4.537851594948022e-06	0.012535163237316854	0.009938107230416986
119.35678391959799	0.18286163159374114	410.8861536068659	0.0024337641734133385	26.667728947102972	27.112771034768507	0.2330878205707499	2.022308418646091	3.543421182743953	1260.1072871888268	-0.3794145337886072	9.940881779154402e-05	0.17295929751070563	0.011428726896117326	0.0037500522752971074	3.1267960571785802	0.31981618938791156	464.5702020140081	523.0523122155723	4.38818923076695	1.637030761686842	2.286312835143788	277.3343669515935	26.053104980178436	4.557837596646962e-06	0.012610387392354275	0.009938683689762149
119.85427135678393	0.18946277908726974	410.12558883877347	0.002438277511118954	28.423589224043358	28.885552057486954	0.24777528796096926	2.0201900118906693	3.54795502074027	1254.980276295301	-0.3766956477247184	9.842379919494659e-05	0.17225362954382847	0.011332989932759668	0.0037701407509270857	3.230877105826715	0.30951347490022235	465.1576298820769	523.7989130016289	4.377067930948034	1.6385778206628347	2.2914697637091863	277.6668351394056	25.848835364000415	4.577818474068219e-06	0.012686039090684222	0.00994016093674136
120.35175879396985	0.1962422320053155	409.36260143859346	0.0024428220762858456	30.18140555621561	30.66079041285776	0.2624185051528536	2.018082628675163	3.552557709652928	1249.843091249122	-0.37393219913606013	9.745412107119672e-05	0.1715474811511591	0.011237356611067662	0.003790524466761518	3.3375406551906894	0.29962181837238633	465.7412917330419	524.5397461279283	4.366047406501458	1.6401410565757062	2.296723300486855	277.9934045235379	25.648062981873817	4.597796140226609e-06	0.012762125276700896	0.009942545613693827
120.84924623115577	0.20320300709365013	408.5971596086026	0.0024473983151471375	31.941202077465004	32.43852077465939	0.27701804835920046	2.0159863516181487	3.5572308171521705	1244.6956600044718	-0.3711232730292216	9.64993961249611e-05	0.17084088312099835	0.011141828522737584	0.003811209708105931	3.446829336652114	0.2901217038413902	466.32113976035083	525.2747424040529	4.355125583152726	1.6417206032417981	2.302075320756191	278.3140517185846	25.450710162873342	4.617772552021788e-06	0.012838653007870404	0.009945844749841854
121.34673366834171	0.2103481346847544	407.82923099517456	0.0024520066831890037	33.70300340508088	34.218778437124946	0.29157449103134253	2.0139012697986414	3.5619759558808948	1239.5379071934838	-0.36826793078850434	9.555924860284642e-05	0.17013386532285363	0.011046407256547848	0.003832202945361849	3.558786258588856	0.28099467833635056	466.8971256629098	526.0038321073018	4.344300417831301	1.6433166019736996	2.3075277593544876	278.628753518853	25.256701130302503	4.6377497111195275e-06	0.01291562945858372	0.009950065772038916
121.84422110552764	0.21768065837603645	407.05878267335896	0.0024566476454149916	35.46683465313282	36.00159932998425	0.30608840402439086	2.0118274785277577	3.5667947845324	1234.3697541493912	-0.3653652094989487	9.463331386035955e-05	0.16942645672096712	0.010951094398709765	0.0038535108405918254	3.673455019694816	0.2722232869706073	467.4692006284464	526.7269449614953	4.333569897845097	1.6449292017393062	2.3130826128089033	278.9374868896159	25.065961943323536	4.657729664872955e-06	0.012993061924186379	0.009955216516031424
122.34170854271358	0.22520363471605412	406.28578113099263	0.002461321676619505	37.232721446002806	37.78702003378279	0.3205603557610809	2.0097650791436674	3.5716890090135776	1229.1911189267953	-0.36241412123695305	9.372123794804428e-05	0.1687186853873436	0.010855891533223787	0.003875140254380855	3.7908797228860176	0.26379101240349945	468.0373153163692	527.4440101150633	4.322932040069583	1.6465585593215157	2.318741941554685	279.24022895812845	24.87842044068752	4.6777145072853556e-06	0.013070957825193213	0.009961305238260571
122.8391959798995	0.23292013289888466	405.5101922523182	0.002466029261670878	39.00068993214874	39.575077795509735	0.334990912394555	2.007714178828682	3.576660383695055	1224.0019163191112	-0.35941365232748856	9.282267721582266e-05	0.16801057851428483	0.010760800242241712	0.003897098253008658	3.9111049898098287	0.25568221835144944	468.60141984009874	528.1549561183982	4.312384890150941	1.6482048394786972	2.324507872244344	279.5369570044185	24.694006186459163	4.69770638001623e-06	0.013149324711697769	0.009968340628232063
123.33668341708542	0.2408332344667991	404.73198130109245	0.002470770895804425	40.770766798123454	41.36581054458522	0.34938063797030583	2.005674890447478	3.5817107127502523	1218.802057873377	-0.35636276256680055	9.193729793463302e-05	0.16730216242644194	0.010665822106434814	0.003919392115948129	4.034175975975516	0.24788209685329532	469.1614637488546	528.8597109004446	4.301926521722577	1.649868215106061	2.3303826001528303	279.8276484518583	24.512650417637822	4.717707473432445e-06	0.013228170267985477	0.009976331821483286
123.83417085427135	0.24894603302136833	403.95111290316606	0.0024755470849258856	42.54297928287292	43.159256909220815	0.36373009458752265	2.003647332405505	3.5868418515855676	1213.5914519025116	-0.35326038440939894	9.106477593450502e-05	0.16659346259239552	0.010570958705368328	0.003942029343706459	4.16013838652493	0.24037661901803356	469.71739600886906	529.5582017444958	4.291555035634444	1.65154886739809	2.3363683916839686	280.1122808575243	24.334285993582483	4.7377200277060785e-06	0.013307502317358472	0.009985288413179132
124.33165829145729	0.25726163394313845	403.16755102849964	0.002480358345925788	44.317355192344	44.95545623318027	0.378039842560125	2.001631628526667	3.592055708364247	1208.3700034950418	-0.3501054221180158	9.020479625824207e-05	0.16588450363576135	0.010476211617882385	0.003965017666026769	4.289038492663535	0.23315248900435726	470.2691649840068	530.250355263176	4.281268559194548	1.6532469860121919	2.3424675869838465	280.3908319023536	24.158847347153145	4.7577463339610805e-06	0.013387328827183468	0.009995220472369634
124.82914572864321	0.2657831541199961	402.38125897260227	0.002485205207005153	46.09392291442634	46.754448592980204	0.39231044057769693	1.9996279079494874	3.5973542456266943	1203.1376145224745	-0.346896750875178	8.935705282995114e-05	0.16517530934584154	0.010381582422479763	0.0039883650504684955	4.420923148772945	0.22619710100085233	470.8167184157652	530.9360973725695	4.271065245422045	1.654962769233772	2.3486826026670946	280.66327938110214	23.98627043748692	4.777788735470538e-06	0.013467657914177545	0.010006138556944445
125.32663316582915	0.27451372168435184	401.5921993373639	0.0024900882080130596	47.87271143425713	48.556274815561466	0.406542445866557	1.997636305040982	3.6027394820101586	1197.8941836443491	-0.34363321585494694	8.852124813768233e-05	0.164465902687818	0.010287072697720605	0.0040120797113861635	4.555839810227594	0.21949849899354637	471.3600034026257	531.6153532654718	4.2609432723113105	1.6566964241429407	2.3550159346624904	280.9296011921101	23.816492704331438	4.797849628906681e-06	0.013548497849935472	0.01001805372932152
125.82412060301507	0.28345647575924726	400.8003340112547	0.0024950079007966084	49.65375034991433	50.36097649646597	0.4207364143512021	1.9956569593275382	3.6082134940712938	1192.6396063110774	-0.3403136312532288	8.769709292948987e-05	0.16375630581250095	0.010192684022624505	0.004036170119327593	4.693836551939188	0.21304533912389112	471.898966378729	532.2880473837197	4.250900842106446	1.6584481667830833	2.361470161184606	281.18977532688274	23.649453023862566	4.817931465645712e-06	0.013629857066718352	0.010030977572909454
126.321608040201	0.29261456621350534	400.0056241488637	0.00249996484956383	51.43706988852682	52.16859601853143	0.4348929008164003	1.9936900154421868	3.61377841821534	1187.3737747645837	-0.3369367792749596	8.688430592225681e-05	0.1630465400656363	0.01009841797708012	0.004060645010874038	4.834962087654252	0.20682685445526702	472.4335530918425	532.954103389573	4.240936180585571	1.6602182223315538	2.368047945838746	281.4437798594873	23.485091665917597	4.838036753129711e-06	0.013711744163513756	0.010044922209385533
126.81909547738692	0.3019911534260236	399.20803014974695	0.0025049596312601476	53.22270092283323	53.979176571162505	0.44901245907010773	1.9917356230876486	3.6194364527358367	1182.0965780368558	-0.3335014090764192	8.608261352266123e-05	0.16233662599677479	0.010004276142262703	0.00408551339894562	4.979265790031334	0.2008328219799062	472.96370858058947	533.6134441361035	4.231047536354378	1.6620068252727938	2.3747520408668312	281.69159293577417	23.323350252577868	4.858168056287914e-06	0.013794167912380955	0.010059900316833957
127.31658291457286	0.31158940805931945	398.407511636556	0.0025099928359589812	55.01067498821692	55.79276217020536	0.4630956421074878	1.989793937014638	3.625189859969329	1176.8079019464485	-0.33000623566075166	8.529174955970159e-05	0.16162658336771263	0.009910260101059814	0.004110784583597364	5.126797711526137	0.19505353171079604	473.4893771509031	534.2659916365486	4.221233180148302	1.663814219574165	2.381585290542388	281.93319276242414	23.16417171803945	4.878327999019826e-06	0.013877137265096711	0.010075925148791801
127.8140703517588	0.3214125108424245	397.6040274324145	0.002515065067267162	56.8010243002426	57.609397678443884	0.47714300227624806	1.9878651170149404	3.631040968569812	1171.5076290929696	-0.32644993872467304	8.451145502821914e-05	0.16091643116050727	0.009816371438505597	0.00413646816333265	5.2776086061144225	0.18947975771478026	474.0105023516725	534.9116670325932	4.211491404142789	1.6656406588648602	2.3885506347233565	282.16855759582495	23.007500269712885	4.898519265742697e-06	0.013960661360119218	0.010093010554253025
128.31155778894473	0.3314636523632299	396.79753553750845	0.0025201769427458352	58.59378177273517	59.42912882677893	0.4911550914435359	1.9859493279288318	3.6369921759081376	1166.1956388496162	-0.3228311614542018	8.374147784289254e-05	0.16020618758507227	0.009722611742223886	0.0041625740469627024	5.431749951884356	0.18410273095378496	474.52702694954047	535.5503905615262	4.2018205212710065	1.6674864066182564	2.395651112571974	282.39766573078117	22.85328135049496	4.918744603006006e-06	0.014044749529884697	0.010111170998684143
128.80904522613065	0.3417460328703788	395.9879931048564	0.002525329094347573	60.38898103642643	61.2520022361121	0.5051324611646587	1.9840467396664325	3.643045950601815	1160.8718073537696	-0.3191485092671508	8.298157260220237e-05	0.1594958700863556	0.00962898260288054	0.004189112466042313	5.58927397453176	0.17891411381095784	475.0388929028138	536.1820815222271	4.19221886454846	1.669351736338115	2.4028898664516243	282.62049548905753	22.70146160216021	4.9390068211758454e-06	0.01412941130845553	0.01013042158610878
129.30653266331657	0.35226286208479884	395.1753564152222	0.002530522168870447	62.1866564581985	63.07806543997366	0.5190756628537893	1.98215752724269	3.6492048351814144	1155.5360074957016	-0.3154005484999142	8.223150036189282e-05	0.15878549535110756	0.009535485614645439	0.004216093987914438	5.750233671793706	0.17390597618758402	475.54604133444445	536.8066582399326	4.1826847864039145	1.6712369317490587	2.410270146011152	282.8370252077597	22.55198882981987	4.959308796191956e-06	0.01421465643953991	0.01015077808232168
129.8040201005025	0.3630173590209726	394.3595808511309	0.0025357568284298786	63.98684316097229	64.90736690794823	0.5329852479570283	1.9802818708256613	3.6554714488999123	1150.1881089053957	-0.3115858050359883	8.149102841747905e-05	0.15807507931423945	0.009442122375664412	0.004243529529398002	5.91468283885808	0.16907077306499588	476.0484125040359	537.424038029724	4.173216658016003	1.6731422869918091	2.4177953124679177	283.0472332275518	22.40481196740021	4.979653471400765e-06	0.014300494884903148	0.010172256939297216
130.30150753768845	0.37401275181804056	393.54062086994725	0.002541033750949101	65.78957704425922	66.73995606991356	0.5468617681279628	1.9784199557978512	3.661848490692062	1144.8279779374684	-0.30770276287344894	8.075993009537037e-05	0.15736463716477775	0.009348894488541646	0.0042714303711560864	6.08267609478885	0.1644013234334013	476.545945778828	538.0341371586813	4.163812868654943	1.6750681068236783	2.425468843101539	283.2510978807117	22.259881044092385	5.000043859467406e-06	0.0143869368331922	0.010194875320861265
130.79899497487438	0.3852522775808276	392.7184299759745	0.002546353630669122	67.59489480542838	68.57588334116926	0.5607057754060482	1.9765719728303972	3.6683387422912874	1139.4554776542504	-0.30374986262848824	8.003798455220924e-05	0.15665418335141656	0.009255803560832906	0.004299808172783466	6.2542689100091975	0.15989079049665125	477.03857960361125	538.6368708066443	4.154471825028755	1.677014706824854	2.4332943359711368	283.44859747902433	22.11714715172945	5.02048304437032e-06	0.014473992709196708	0.010218651129700227
131.2964824120603	0.3967391822308993	391.8929606915268	0.0025517171786791455	69.40283396171509	70.41520014846809	0.5745178223980499	1.9747381179699444	3.6749450715122327	1134.07046780695	-0.29972549997186654	7.932497658203428e-05	0.1559437315876719	0.009162851205550054	0.004328674988655948	6.429517634887289	0.15553266306851496	477.5262514695187	539.2321530255144	4.145191950633356	1.6789824136110651	2.4412755148697256	283.6397103015118	21.97656241304656	5.040974183481982e-06	0.0145616731835731	0.010243603035785767
131.79396984924622	0.40847672036773425	391.06416452692974	0.0025571251234684208	71.2134328730214	72.25795895702566	0.5882984624628116	1.9729185927380515	3.6816704357076144	1128.6728048149484	-0.2956280239950161	7.86206964309063e-05	0.1552332948566397	0.009070039041677375	0.004358043284585971	6.60847952947187	0.15132073808208	478.00889788163767	539.81989669703	4.135971685105922	1.6809715650532324	2.449416234530371	283.8244145820002	21.838079950782788	5.061520509739515e-06	0.014649989183056157	0.0102697505062993
132.29145728643215	0.4204681551401198	390.2319919493971	0.0025625782115005933	73.0267307655392	74.10421329853041	0.6020482498996467	1.971113604243073	3.688517885408822	1123.2623417431375	-0.29145573550223625	7.792493961864637e-05	0.15452288541535983	0.008977368694700198	0.004387925955332916	6.791212794428007	0.1472491041394655	478.4864543253858	540.4000134889415	4.126809483580861	1.682982510504771	2.4577204860996833	284.0026884965196	21.70165385758375	5.082125333909257e-06	0.014738951901187437	0.010297113837145853
132.7889447236181	0.4327167581278724	389.3963923507328	0.002568077207811651	74.84276775625042	75.95401780023657	0.6157677401406136	1.9693233653044722	3.695490568160252	1117.8389282773262	-0.2872068852252877	7.723750676735758e-05	0.1538125147987889	0.008884841797146272	0.004418336343019	6.977776603226143	0.1433121260341947	478.958855231589	540.9724138095182	4.117703816047783	1.6850156110372343	2.466192402895359	284.1745101505363	21.56723916666614	5.102792046949447e-06	0.01482857280959156	0.01032571418615325
133.28643216080403	0.44522580923398264	388.5573140137955	0.0025736228966326846	76.66158487834927	77.80742821516613	0.6294574899470655	1.9675480945895019	3.70259173255828	1112.4024106975523	-0.2828796719563354	7.65582034364078e-05	0.1531021938233802	0.008792459989140576	0.004449288256506503	7.168231135640818	0.13950443018333322	479.4260339401951	541.5370067602946	4.108653166710776	1.6870712396850356	2.474836266465577	284.33985756601356	21.43479182320586	5.123524122475563e-06	0.014918863669833731	0.010355573608059127
133.78391959798995	0.4579985965873116	387.7147040776798	0.0025792160820386294	78.48322410761556	79.66450145348433	0.6431180576105974	1.9657880167624193	3.7098247325065286	1106.9526318493993	-0.2784722405950715	7.588683996358951e-05	0.1523919325902796	0.008700224918974014	0.004480795991794351	7.362637612619216	0.13582089091089405	479.8879226625565	542.0937000869837	4.099656033348356	1.6891497817000525	2.483656512969416	284.4987086682976	21.304268656413125	5.144325119332956e-06	0.015009836545889938	0.010386715091395708
134.28140703517587	0.4710384164559304	386.8685085015387	0.0025848575886243856	80.30772838982283	81.52529561513185	0.6567500031589444	1.9640433626461669	3.717193031699699	1101.4894311130888	-0.27398268010549703	7.522323131215442e-05	0.15168174048813005	0.008608138243686732	0.004512874353497579	7.561058332582664	0.13225661752809487	480.34445244220865	542.6424001284595	4.090710926673355	1.691251634816921	2.49265773989868	284.65104127282393	21.17562735225809	5.1651986842818434e-06	0.015101503817271007	0.010419162597389635
134.7788944723618	0.48434857317124075	386.0186720269864	0.002590548262209685	82.13514166920504	83.38987002373655	0.6703538885670054	1.9623143693967484	3.7247002083498075	1096.012644370317	-0.269409021377488	7.456719692346016e-05	0.15097162619548982	0.008516201629666563	0.004545538677477755	7.763556709228854	0.1288069421598041	480.7955531140657	543.1830117637168	4.081816369692087	1.6933772095299096	2.5018447131631105	284.7968330716401	21.048826426812195	5.186148554799913e-06	0.015193878192838595	0.010452941101003076
135.27638190954775	0.49793237906299265	385.16513813901236	0.002596288970574185	83.96550891805313	85.2582852619064	0.6839302779733936	1.9606012806904314	3.7323499601689685	1090.5221039687299	-0.26474923498811115	7.391856057496765e-05	0.1502615976828651	0.008424416753263405	0.004578804854696333	7.970197310906174	0.1254674082700099	481.24115326195516	543.7154383567084	4.072970897062011	1.695526929382313	2.5112223745624664	284.9360616197374	20.923825200170867	5.2071785620081856e-06	0.015286972725357142	0.010488076634250979
135.77386934673368	0.5117931544053329	384.3078490253312	0.002602080604224365	85.79887616749478	87.13060320794868	0.6974797379029252	1.958904346923987	3.7401461096244937	1085.017638683885	-0.2600012288571566	7.327715024334248e-05	0.14955166221435445	0.008332785301420191	0.004612689356369549	8.181045901636281	0.12223375984236823	481.6811801744045	544.2395816989535	4.064173054447215	1.697701231269337	2.5207958496706966	285.06870432118757	20.800583770923676	5.228292633725971e-06	0.01538080082682493	0.010524596331939433
136.2713567839196	0.5259342273740331	383.4467455340916	0.0026079240771939	87.63529053952189	89.00688707411192	0.7110028374953625	1.957223825428238	3.74809260948282	1079.4990736785876	-0.2551628457911435	7.264279797242298e-05	0.14884182634891038	0.00824130897232117	0.004647209260508032	8.39616948386576	0.1191019311748791	482.1155597985875	544.7553419498024	4.055421397870853	1.6999005657555197	2.5305704561592735	285.1947384150748	20.679062991139183	5.249494797661372e-06	0.01547537628463771	0.010562528479980668
136.76884422110552	0.5403589340150287	382.58176712985784	0.0026138203278792817	89.47480028033009	90.8872014464097	0.7245001487408591	1.9555599806952384	3.75619354866064	1073.966230459387	-0.25023186090948185	7.201533974583031e-05	0.1481320959412127	0.008149989476058349	0.004682382279932103	8.615636343032577	0.11606803725051547	482.5442166923361	545.2626175742407	4.046714493063832	1.7021253974077968	2.5405517125887656	285.31414096121705	20.55922444183166	5.270789184743877e-06	0.015570713278635821	0.010601902566451715
137.26633165829145	0.555070618224437	381.712851847778	0.002619770319912589	91.31745479504193	92.77161232612116	0.7379722467225571	1.9539130846194082	3.7644531584023557	1068.4189268300715	-0.245205978946229	7.139461536400319e-05	0.14742247614215265	0.008058828535316885	0.00471822679185917	8.839516094038721	0.11312836464819491	482.96707397411404	545.7613052781066	4.038050914808841	1.7043762051453628	2.550745347699891	285.42688882566665	20.441030408877868	5.2921800326062675e-06	0.015666826399089197	0.010642749335576332
137.7638190954774	0.5700726317402174	380.83993624584474	0.00262577504307339	93.16330468388492	94.66018717304716	0.7514197098667388	1.9522834167530798	3.7728758188049816	1062.8569768419306	-0.24008283142030767	7.078046832545206e-05	0.14671297139893258	0.007967827886080369	0.004754761869167986	9.067879729726146	0.11027936296087161	483.38405327084587	546.2512999405841	4.029429246278914	1.7066534826075614	2.56115731023767	285.53295866598125	20.324443859352012	5.313671689223299e-06	0.015763730665686787	0.01068510084482339
138.26130653266333	0.5853683341456422	379.96295535514673	0.00263183551424194	95.0124017799023	96.55299495061927	0.7648431202010394	1.950671264576922	3.7814660657131176	1057.2801907405478	-0.23485997366659095	7.017274571203426e-05	0.14600358545477315	0.007876989278356863	0.004792007313452504	9.300799671459197	0.10751763668973967	483.7950746634855	546.7324945438343	4.0208480783696	1.708957738541112	2.571793779344843	285.6323269162542	20.209428418247423	5.335268616715213e-06	0.015861441547591646	0.010728990525329449
138.75879396984925	0.6009610928847835	379.0818426280081	0.002637952778395923	96.8647991882881	98.4501061729712	0.7782430636212604	1.9490769237857344	3.7902285980080603	1051.6883749088543	-0.22953488171981173	6.957129807805963e-05	0.14529432134823253	0.007786314476926679	0.0048299836899862005	9.538349821923832	0.1048399375855881	484.2000566302006	547.2047800996077	4.01230600902381	1.7112894972080344	2.5826611755635147	285.72496977189275	20.09594834555409	5.356975395324663e-06	0.015959974984634855	0.01077445324586976
139.25628140703517	0.616854283290195	378.1965298838994	0.002644127909653176	98.72055132741733	100.35159295405451	0.791620130167209	1.9475006985902812	3.7991682853177755	1046.0813318061391	-0.2241049490425179	6.897597934304532e-05	0.1445851814121297	0.007695805262113021	0.004868712364728677	9.780605620260394	0.1022431574102644	484.5989159870473	547.6680455726821	4.00380164254838	1.7136492988157364	2.593766172486992	285.81086317413144	19.983968513660432	5.37879672757609e-06	0.016059347409721425	0.01082152538061864
139.7537688442211	0.6330512886230141	377.3069472530022	0.002650362012362981	100.57971397168389	102.25752905892794	0.8049749143082893	1.9459429020357661	3.808290176175912	1040.4588599026642	-0.21856748308783056	6.83866466879438e-05	0.14387616727207697	0.007605463430576467	0.0049082155435157355	10.027644099655062	0.09972432109296726	484.99156782599493	548.1221778009527	3.995333588921318	1.7160376999708054	2.6051157091071135	285.8899827942665	19.87345438504899	5.4007374426272845e-06	0.016159575772535767	0.010870244880959895
140.25125628140702	0.6495555001257064	376.4130231172977	0.0026566562222486664	102.4423442962319	104.1679899573369	0.81830801523928	1.9444038563377177	3.8175995066604913	1034.8207536095392	-0.21291970168706006	6.780316045467475e-05	0.1431672798446141	0.007515290796134546	0.004948516313585738	10.279543947522901	0.09728058025774321	485.37792545015503	548.567061411992	3.9869004630886677	1.7184552741581272	2.616717002905919	285.96230401759766	19.764371990254443	5.422802500823418e-06	0.016260677564628824	0.010920651351627994
